#-- wavelength (micron)   A_lambda/A_k
1.390e+01	5.486e-01
1.400e+01	5.507e-01
1.410e+01	5.538e-01
1.420e+01	5.558e-01
1.430e+01	5.589e-01
1.440e+01	5.610e-01
1.450e+01	5.640e-01
1.460e+01	5.671e-01
1.470e+01	5.702e-01
1.480e+01	5.733e-01
1.490e+01	5.764e-01
1.500e+01	5.794e-01
1.510e+01	5.836e-01
1.520e+01	5.866e-01
1.530e+01	5.907e-01
1.540e+01	5.938e-01
1.550e+01	5.979e-01
1.560e+01	6.010e-01
1.570e+01	6.051e-01
1.580e+01	6.092e-01
1.590e+01	6.123e-01
1.600e+01	6.164e-01
1.610e+01	6.205e-01
1.620e+01	6.246e-01
1.630e+01	6.288e-01
1.640e+01	6.329e-01
1.650e+01	6.370e-01
1.660e+01	6.421e-01
1.670e+01	6.462e-01
1.680e+01	6.503e-01
1.690e+01	6.544e-01
1.700e+01	6.596e-01
1.710e+01	6.637e-01
1.720e+01	6.678e-01
1.730e+01	6.729e-01
1.740e+01	6.770e-01
1.750e+01	6.812e-01
1.760e+01	6.863e-01
1.770e+01	6.904e-01
1.780e+01	6.945e-01
1.790e+01	6.986e-01
1.800e+01	7.017e-01
1.810e+01	7.058e-01
1.820e+01	7.089e-01
1.830e+01	7.120e-01
1.840e+01	7.140e-01
1.850e+01	7.171e-01
1.860e+01	7.181e-01
1.870e+01	7.202e-01
1.880e+01	7.212e-01
1.890e+01	7.222e-01
1.900e+01	7.222e-01
1.910e+01	7.222e-01
1.920e+01	7.212e-01
1.930e+01	7.202e-01
1.940e+01	7.192e-01
1.950e+01	7.181e-01
1.960e+01	7.161e-01
1.970e+01	7.140e-01
1.980e+01	7.120e-01
1.990e+01	7.089e-01
2.000e+01	7.068e-01
2.010e+01	7.038e-01
2.020e+01	6.996e-01
2.030e+01	6.966e-01
2.040e+01	6.925e-01
2.050e+01	6.894e-01
2.060e+01	6.853e-01
2.070e+01	6.812e-01
2.080e+01	6.770e-01
2.090e+01	6.729e-01
2.100e+01	6.678e-01
2.110e+01	6.637e-01
2.120e+01	6.596e-01
2.130e+01	6.555e-01
2.140e+01	6.503e-01
2.150e+01	6.462e-01
2.160e+01	6.421e-01
2.170e+01	6.380e-01
2.180e+01	6.339e-01
2.190e+01	6.298e-01
2.200e+01	6.257e-01
2.210e+01	6.216e-01
2.220e+01	6.185e-01
2.230e+01	6.144e-01
2.240e+01	6.103e-01
2.250e+01	6.062e-01
2.260e+01	6.031e-01
2.270e+01	5.990e-01
2.280e+01	5.959e-01
2.290e+01	5.918e-01
2.300e+01	5.887e-01
2.310e+01	5.846e-01
2.320e+01	5.815e-01
2.330e+01	5.774e-01
2.340e+01	5.743e-01
2.350e+01	5.702e-01
2.360e+01	5.671e-01
2.370e+01	5.630e-01
2.380e+01	5.599e-01
2.390e+01	5.568e-01
2.400e+01	5.527e-01
2.410e+01	5.496e-01
2.420e+01	5.466e-01
2.430e+01	5.435e-01
2.440e+01	5.394e-01
2.450e+01	5.363e-01
2.460e+01	5.332e-01
2.470e+01	5.301e-01
2.480e+01	5.270e-01
2.490e+01	5.240e-01
2.500e+01	5.209e-01
2.510e+01	5.178e-01
2.520e+01	5.147e-01
2.530e+01	5.116e-01
2.540e+01	5.086e-01
2.550e+01	5.055e-01
2.560e+01	5.024e-01
2.570e+01	5.003e-01
2.580e+01	4.973e-01
2.590e+01	4.942e-01
2.600e+01	4.911e-01
2.610e+01	4.890e-01
2.620e+01	4.860e-01
2.630e+01	4.829e-01
2.640e+01	4.808e-01
2.650e+01	4.777e-01
2.660e+01	4.747e-01
2.670e+01	4.726e-01
2.680e+01	4.695e-01
2.690e+01	4.675e-01
2.700e+01	4.644e-01
2.710e+01	4.613e-01
2.807e+01	4.329e-01
2.905e+01	4.071e-01
3.002e+01	3.837e-01
3.100e+01	3.622e-01
3.197e+01	3.426e-01
3.294e+01	3.246e-01
3.392e+01	3.080e-01
3.489e+01	2.927e-01
3.586e+01	2.786e-01
3.684e+01	2.654e-01
3.781e+01	2.533e-01
3.879e+01	2.419e-01
3.976e+01	2.314e-01
4.073e+01	2.215e-01
4.171e+01	2.123e-01
4.268e+01	2.037e-01
4.366e+01	1.955e-01
4.463e+01	1.879e-01
4.560e+01	1.808e-01
4.658e+01	1.740e-01
4.755e+01	1.677e-01
4.853e+01	1.617e-01
4.950e+01	1.560e-01
5.047e+01	1.506e-01
5.145e+01	1.455e-01
5.242e+01	1.407e-01
5.339e+01	1.361e-01
5.437e+01	1.317e-01
5.534e+01	1.276e-01
5.632e+01	1.236e-01
5.729e+01	1.199e-01
5.826e+01	1.163e-01
5.924e+01	1.129e-01
6.021e+01	1.096e-01
6.119e+01	1.065e-01
6.216e+01	1.035e-01
6.313e+01	1.007e-01
6.411e+01	9.792e-02
6.508e+01	9.530e-02
6.605e+01	9.279e-02
6.703e+01	9.038e-02
6.800e+01	8.806e-02
6.898e+01	8.583e-02
6.995e+01	8.370e-02
7.092e+01	8.164e-02
7.190e+01	7.966e-02
7.287e+01	7.775e-02
7.385e+01	7.592e-02
7.482e+01	7.415e-02
7.579e+01	7.244e-02
7.677e+01	7.080e-02
7.774e+01	6.921e-02
7.872e+01	6.767e-02
7.969e+01	6.619e-02
8.066e+01	6.476e-02
8.164e+01	6.338e-02
8.261e+01	6.204e-02
8.358e+01	6.074e-02
8.456e+01	5.949e-02
8.553e+01	5.828e-02
8.651e+01	5.710e-02
8.748e+01	5.596e-02
8.845e+01	5.486e-02
8.943e+01	5.379e-02
9.040e+01	5.275e-02
9.138e+01	5.174e-02
9.235e+01	5.076e-02
9.332e+01	4.981e-02
9.430e+01	4.889e-02
9.527e+01	4.799e-02
9.625e+01	4.712e-02
9.722e+01	4.628e-02
9.819e+01	4.546e-02
9.917e+01	4.465e-02
1.001e+02	4.388e-02
1.011e+02	4.312e-02
1.021e+02	4.238e-02
1.031e+02	4.166e-02
1.040e+02	4.096e-02
1.050e+02	4.028e-02
1.060e+02	3.962e-02
1.070e+02	3.897e-02
1.079e+02	3.834e-02
1.089e+02	3.773e-02
1.099e+02	3.713e-02
1.109e+02	3.654e-02
1.118e+02	3.597e-02
1.128e+02	3.541e-02
1.138e+02	3.487e-02
1.147e+02	3.434e-02
1.157e+02	3.382e-02
1.167e+02	3.331e-02
1.177e+02	3.282e-02
1.186e+02	3.234e-02
1.196e+02	3.186e-02
1.206e+02	3.140e-02
1.216e+02	3.095e-02
1.225e+02	3.051e-02
1.235e+02	3.008e-02
1.245e+02	2.966e-02
1.255e+02	2.924e-02
1.264e+02	2.884e-02
1.274e+02	2.844e-02
1.284e+02	2.806e-02
1.294e+02	2.768e-02
1.303e+02	2.730e-02
1.313e+02	2.694e-02
1.323e+02	2.659e-02
1.333e+02	2.624e-02
1.342e+02	2.590e-02
1.352e+02	2.556e-02
1.362e+02	2.523e-02
1.371e+02	2.491e-02
1.381e+02	2.460e-02
1.391e+02	2.429e-02
1.401e+02	2.398e-02
1.410e+02	2.369e-02
1.420e+02	2.339e-02
1.430e+02	2.311e-02
1.440e+02	2.283e-02
1.449e+02	2.255e-02
1.459e+02	2.228e-02
1.469e+02	2.202e-02
1.479e+02	2.176e-02
1.488e+02	2.150e-02
1.498e+02	2.125e-02
1.508e+02	2.100e-02
1.518e+02	2.076e-02
1.527e+02	2.052e-02
1.537e+02	2.029e-02
1.547e+02	2.006e-02
1.557e+02	1.984e-02
1.566e+02	1.961e-02
1.576e+02	1.940e-02
1.586e+02	1.918e-02
1.595e+02	1.897e-02
1.605e+02	1.877e-02
1.615e+02	1.856e-02
1.625e+02	1.836e-02
1.634e+02	1.817e-02
1.644e+02	1.797e-02
1.654e+02	1.778e-02
1.664e+02	1.760e-02
1.673e+02	1.741e-02
1.683e+02	1.723e-02
1.693e+02	1.705e-02
1.703e+02	1.688e-02
1.712e+02	1.671e-02
1.722e+02	1.654e-02
1.732e+02	1.637e-02
1.742e+02	1.620e-02
1.751e+02	1.604e-02
1.761e+02	1.588e-02
1.771e+02	1.573e-02
1.781e+02	1.557e-02
1.790e+02	1.542e-02
1.800e+02	1.527e-02
1.810e+02	1.512e-02
1.819e+02	1.498e-02
1.829e+02	1.483e-02
1.839e+02	1.469e-02
1.849e+02	1.455e-02
1.858e+02	1.442e-02
1.868e+02	1.428e-02
1.878e+02	1.415e-02
1.888e+02	1.402e-02
1.897e+02	1.389e-02
1.907e+02	1.376e-02
1.917e+02	1.364e-02
1.927e+02	1.351e-02
1.936e+02	1.339e-02
1.946e+02	1.327e-02
1.956e+02	1.315e-02
1.966e+02	1.303e-02
1.975e+02	1.292e-02
1.985e+02	1.280e-02
1.995e+02	1.269e-02
2.004e+02	1.258e-02
2.014e+02	1.247e-02
2.024e+02	1.236e-02
2.034e+02	1.226e-02
2.043e+02	1.215e-02
2.053e+02	1.205e-02
2.063e+02	1.195e-02
2.073e+02	1.185e-02
2.082e+02	1.175e-02
2.092e+02	1.165e-02
2.102e+02	1.155e-02
2.112e+02	1.146e-02
2.121e+02	1.136e-02
2.131e+02	1.127e-02
2.141e+02	1.118e-02
2.151e+02	1.108e-02
2.160e+02	1.099e-02
2.170e+02	1.091e-02
2.180e+02	1.082e-02
2.190e+02	1.073e-02
2.199e+02	1.065e-02
2.209e+02	1.056e-02
2.219e+02	1.048e-02
2.228e+02	1.040e-02
2.238e+02	1.032e-02
2.248e+02	1.024e-02
2.258e+02	1.016e-02
2.267e+02	1.008e-02
2.277e+02	1.000e-02
2.287e+02	9.924e-03
2.297e+02	9.848e-03
2.306e+02	9.773e-03
2.316e+02	9.700e-03
2.326e+02	9.627e-03
2.336e+02	9.554e-03
2.345e+02	9.483e-03
2.355e+02	9.413e-03
2.365e+02	9.343e-03
2.375e+02	9.274e-03
2.384e+02	9.206e-03
2.394e+02	9.139e-03
2.404e+02	9.072e-03
2.414e+02	9.006e-03
2.423e+02	8.941e-03
2.433e+02	8.877e-03
2.443e+02	8.813e-03
2.452e+02	8.751e-03
2.462e+02	8.688e-03
2.472e+02	8.627e-03
2.482e+02	8.566e-03
2.491e+02	8.506e-03
2.501e+02	8.446e-03
2.511e+02	8.387e-03
2.521e+02	8.329e-03
2.530e+02	8.272e-03
2.540e+02	8.215e-03
2.550e+02	8.158e-03
2.560e+02	8.102e-03
2.569e+02	8.047e-03
2.579e+02	7.993e-03
2.589e+02	7.939e-03
2.599e+02	7.885e-03
2.608e+02	7.832e-03
2.618e+02	7.780e-03
2.628e+02	7.728e-03
2.638e+02	7.677e-03
2.647e+02	7.626e-03
2.657e+02	7.576e-03
2.667e+02	7.526e-03
2.676e+02	7.477e-03
2.686e+02	7.428e-03
2.696e+02	7.380e-03
2.706e+02	7.332e-03
2.715e+02	7.285e-03
2.725e+02	7.238e-03
2.735e+02	7.192e-03
2.745e+02	7.146e-03
2.754e+02	7.100e-03
2.764e+02	7.055e-03
2.774e+02	7.011e-03
2.784e+02	6.967e-03
2.793e+02	6.923e-03
2.803e+02	6.880e-03
2.813e+02	6.837e-03
2.823e+02	6.795e-03
2.832e+02	6.753e-03
2.842e+02	6.711e-03
2.852e+02	6.670e-03
2.862e+02	6.629e-03
2.871e+02	6.589e-03
2.881e+02	6.549e-03
2.891e+02	6.509e-03
2.900e+02	6.470e-03
2.910e+02	6.431e-03
2.920e+02	6.392e-03
2.930e+02	6.354e-03
2.939e+02	6.316e-03
2.949e+02	6.279e-03
2.959e+02	6.242e-03
2.969e+02	6.205e-03
2.978e+02	6.168e-03
2.988e+02	6.132e-03
2.998e+02	6.096e-03
3.008e+02	6.061e-03
3.017e+02	6.026e-03
3.027e+02	5.991e-03
3.037e+02	5.956e-03
3.047e+02	5.922e-03
3.056e+02	5.888e-03
3.066e+02	5.855e-03
3.076e+02	5.821e-03
3.085e+02	5.788e-03
3.095e+02	5.755e-03
3.105e+02	5.723e-03
3.115e+02	5.691e-03
3.124e+02	5.659e-03
3.134e+02	5.627e-03
3.144e+02	5.596e-03
3.154e+02	5.565e-03
3.163e+02	5.534e-03
3.173e+02	5.504e-03
3.183e+02	5.473e-03
3.193e+02	5.443e-03
3.202e+02	5.414e-03
3.212e+02	5.384e-03
3.222e+02	5.355e-03
3.232e+02	5.326e-03
3.241e+02	5.297e-03
3.251e+02	5.268e-03
3.261e+02	5.240e-03
3.271e+02	5.212e-03
3.280e+02	5.184e-03
3.290e+02	5.157e-03
3.300e+02	5.129e-03
3.309e+02	5.102e-03
3.319e+02	5.075e-03
3.329e+02	5.049e-03
3.339e+02	5.022e-03
3.348e+02	4.996e-03
3.358e+02	4.970e-03
3.368e+02	4.944e-03
3.378e+02	4.918e-03
3.387e+02	4.893e-03
3.397e+02	4.868e-03
3.407e+02	4.843e-03
3.417e+02	4.818e-03
3.426e+02	4.793e-03
3.436e+02	4.769e-03
3.446e+02	4.745e-03
3.456e+02	4.721e-03
3.465e+02	4.697e-03
3.475e+02	4.673e-03
3.485e+02	4.650e-03
3.495e+02	4.626e-03
3.504e+02	4.603e-03
3.514e+02	4.580e-03
3.524e+02	4.557e-03
3.533e+02	4.535e-03
3.543e+02	4.512e-03
3.553e+02	4.490e-03
3.563e+02	4.468e-03
3.572e+02	4.446e-03
3.582e+02	4.424e-03
3.592e+02	4.403e-03
3.602e+02	4.381e-03
3.611e+02	4.360e-03
3.621e+02	4.339e-03
3.631e+02	4.318e-03
3.641e+02	4.297e-03
3.650e+02	4.277e-03
3.660e+02	4.256e-03
3.670e+02	4.236e-03
3.680e+02	4.216e-03
3.689e+02	4.196e-03
3.699e+02	4.176e-03
3.709e+02	4.156e-03
3.719e+02	4.137e-03
3.728e+02	4.117e-03
3.738e+02	4.098e-03
3.748e+02	4.079e-03
3.757e+02	4.060e-03
3.767e+02	4.041e-03
3.777e+02	4.022e-03
3.787e+02	4.004e-03
3.796e+02	3.985e-03
3.806e+02	3.967e-03
3.816e+02	3.949e-03
3.826e+02	3.931e-03
3.835e+02	3.913e-03
3.845e+02	3.895e-03
3.855e+02	3.877e-03
3.865e+02	3.860e-03
3.874e+02	3.842e-03
3.884e+02	3.825e-03
3.894e+02	3.808e-03
3.904e+02	3.791e-03
3.913e+02	3.774e-03
3.923e+02	3.757e-03
3.933e+02	3.740e-03
3.943e+02	3.723e-03
3.952e+02	3.707e-03
3.962e+02	3.690e-03
3.972e+02	3.674e-03
3.981e+02	3.658e-03
3.991e+02	3.642e-03
4.001e+02	3.626e-03
4.011e+02	3.610e-03
4.020e+02	3.594e-03
4.030e+02	3.579e-03
4.040e+02	3.563e-03
4.050e+02	3.548e-03
4.059e+02	3.533e-03
4.069e+02	3.517e-03
4.079e+02	3.502e-03
4.089e+02	3.487e-03
4.098e+02	3.472e-03
4.108e+02	3.458e-03
4.118e+02	3.443e-03
4.128e+02	3.428e-03
4.137e+02	3.414e-03
4.147e+02	3.399e-03
4.157e+02	3.385e-03
4.166e+02	3.371e-03
4.176e+02	3.357e-03
4.186e+02	3.343e-03
4.196e+02	3.329e-03
4.205e+02	3.315e-03
4.215e+02	3.301e-03
4.225e+02	3.287e-03
4.235e+02	3.274e-03
4.244e+02	3.260e-03
4.254e+02	3.247e-03
4.264e+02	3.234e-03
4.274e+02	3.220e-03
4.283e+02	3.207e-03
4.293e+02	3.194e-03
4.303e+02	3.181e-03
4.313e+02	3.168e-03
4.322e+02	3.155e-03
4.332e+02	3.143e-03
4.342e+02	3.130e-03
4.352e+02	3.117e-03
4.361e+02	3.105e-03
4.371e+02	3.092e-03
4.381e+02	3.080e-03
4.390e+02	3.068e-03
4.400e+02	3.055e-03
4.410e+02	3.043e-03
4.420e+02	3.031e-03
4.429e+02	3.019e-03
4.439e+02	3.007e-03
4.449e+02	2.995e-03
4.459e+02	2.984e-03
4.468e+02	2.972e-03
4.478e+02	2.960e-03
4.488e+02	2.949e-03
4.498e+02	2.937e-03
4.507e+02	2.926e-03
4.517e+02	2.915e-03
4.527e+02	2.903e-03
4.537e+02	2.892e-03
4.546e+02	2.881e-03
4.556e+02	2.870e-03
4.566e+02	2.859e-03
4.576e+02	2.848e-03
4.585e+02	2.837e-03
4.595e+02	2.826e-03
4.605e+02	2.816e-03
4.614e+02	2.805e-03
4.624e+02	2.794e-03
4.634e+02	2.784e-03
4.644e+02	2.773e-03
4.653e+02	2.763e-03
4.663e+02	2.752e-03
4.673e+02	2.742e-03
4.683e+02	2.732e-03
4.692e+02	2.722e-03
4.702e+02	2.711e-03
4.712e+02	2.701e-03
4.722e+02	2.691e-03
4.731e+02	2.681e-03
4.741e+02	2.671e-03
4.751e+02	2.662e-03
4.761e+02	2.652e-03
4.770e+02	2.642e-03
4.780e+02	2.632e-03
4.790e+02	2.623e-03
4.800e+02	2.613e-03
4.809e+02	2.604e-03
4.819e+02	2.594e-03
4.829e+02	2.585e-03
4.838e+02	2.575e-03
4.848e+02	2.566e-03
4.858e+02	2.557e-03
4.868e+02	2.548e-03
4.877e+02	2.539e-03
4.887e+02	2.529e-03
4.897e+02	2.520e-03
4.907e+02	2.511e-03
4.916e+02	2.502e-03
4.926e+02	2.494e-03
4.936e+02	2.485e-03
4.946e+02	2.476e-03
4.955e+02	2.467e-03
4.965e+02	2.458e-03
4.975e+02	2.450e-03
4.985e+02	2.441e-03
4.994e+02	2.433e-03
5.004e+02	2.424e-03
5.014e+02	2.416e-03
5.024e+02	2.407e-03
5.033e+02	2.399e-03
5.043e+02	2.390e-03
5.053e+02	2.382e-03
5.062e+02	2.374e-03
5.072e+02	2.366e-03
5.082e+02	2.358e-03
5.092e+02	2.350e-03
5.101e+02	2.341e-03
5.111e+02	2.333e-03
5.121e+02	2.325e-03
5.131e+02	2.317e-03
5.140e+02	2.310e-03
5.150e+02	2.302e-03
5.160e+02	2.294e-03
5.170e+02	2.286e-03
5.179e+02	2.278e-03
5.189e+02	2.271e-03
5.199e+02	2.263e-03
5.209e+02	2.255e-03
5.218e+02	2.248e-03
5.228e+02	2.240e-03
5.238e+02	2.233e-03
5.247e+02	2.225e-03
5.257e+02	2.218e-03
5.267e+02	2.211e-03
5.277e+02	2.203e-03
5.286e+02	2.196e-03
5.296e+02	2.189e-03
5.306e+02	2.181e-03
5.316e+02	2.174e-03
5.325e+02	2.167e-03
5.335e+02	2.160e-03
5.345e+02	2.153e-03
5.355e+02	2.146e-03
5.364e+02	2.139e-03
5.374e+02	2.132e-03
5.384e+02	2.125e-03
5.394e+02	2.118e-03
5.403e+02	2.111e-03
5.413e+02	2.104e-03
5.423e+02	2.098e-03
5.433e+02	2.091e-03
5.442e+02	2.084e-03
5.452e+02	2.077e-03
5.462e+02	2.071e-03
5.471e+02	2.064e-03
5.481e+02	2.058e-03
5.491e+02	2.051e-03
5.501e+02	2.044e-03
5.510e+02	2.038e-03
5.520e+02	2.031e-03
5.530e+02	2.025e-03
5.540e+02	2.019e-03
5.549e+02	2.012e-03
5.559e+02	2.006e-03
5.569e+02	2.000e-03
5.579e+02	1.993e-03
5.588e+02	1.987e-03
5.598e+02	1.981e-03
5.608e+02	1.975e-03
5.618e+02	1.969e-03
5.627e+02	1.962e-03
5.637e+02	1.956e-03
5.647e+02	1.950e-03
5.657e+02	1.944e-03
5.666e+02	1.938e-03
5.676e+02	1.932e-03
5.686e+02	1.926e-03
5.695e+02	1.920e-03
5.705e+02	1.914e-03
5.715e+02	1.909e-03
5.725e+02	1.903e-03
5.734e+02	1.897e-03
5.744e+02	1.891e-03
5.754e+02	1.885e-03
5.764e+02	1.880e-03
5.773e+02	1.874e-03
5.783e+02	1.868e-03
5.793e+02	1.863e-03
5.803e+02	1.857e-03
5.812e+02	1.851e-03
5.822e+02	1.846e-03
5.832e+02	1.840e-03
5.842e+02	1.835e-03
5.851e+02	1.829e-03
5.861e+02	1.824e-03
5.871e+02	1.818e-03
5.881e+02	1.813e-03
5.890e+02	1.808e-03
5.900e+02	1.802e-03
5.910e+02	1.797e-03
5.919e+02	1.791e-03
5.929e+02	1.786e-03
5.939e+02	1.781e-03
5.949e+02	1.776e-03
5.958e+02	1.770e-03
5.968e+02	1.765e-03
5.978e+02	1.760e-03
5.988e+02	1.755e-03
5.997e+02	1.750e-03
6.007e+02	1.745e-03
6.017e+02	1.740e-03
6.027e+02	1.735e-03
6.036e+02	1.730e-03
6.046e+02	1.725e-03
6.056e+02	1.720e-03
6.066e+02	1.715e-03
6.075e+02	1.710e-03
6.085e+02	1.705e-03
6.095e+02	1.700e-03
6.105e+02	1.695e-03
6.114e+02	1.690e-03
6.124e+02	1.685e-03
6.134e+02	1.680e-03
6.143e+02	1.676e-03
6.153e+02	1.671e-03
6.163e+02	1.666e-03
6.173e+02	1.661e-03
6.182e+02	1.657e-03
6.192e+02	1.652e-03
6.202e+02	1.647e-03
6.212e+02	1.643e-03
6.221e+02	1.638e-03
6.231e+02	1.633e-03
6.241e+02	1.629e-03
6.251e+02	1.624e-03
6.260e+02	1.620e-03
6.270e+02	1.615e-03
6.280e+02	1.611e-03
6.290e+02	1.606e-03
6.299e+02	1.602e-03
6.309e+02	1.597e-03
6.319e+02	1.593e-03
6.328e+02	1.588e-03
6.338e+02	1.584e-03
6.348e+02	1.580e-03
6.358e+02	1.575e-03
6.367e+02	1.571e-03
6.377e+02	1.567e-03
6.387e+02	1.562e-03
6.397e+02	1.558e-03
6.406e+02	1.554e-03
6.416e+02	1.550e-03
6.426e+02	1.545e-03
6.436e+02	1.541e-03
6.445e+02	1.537e-03
6.455e+02	1.533e-03
6.465e+02	1.529e-03
6.475e+02	1.525e-03
6.484e+02	1.520e-03
6.494e+02	1.516e-03
6.504e+02	1.512e-03
6.514e+02	1.508e-03
6.523e+02	1.504e-03
6.533e+02	1.500e-03
6.543e+02	1.496e-03
6.552e+02	1.492e-03
6.562e+02	1.488e-03
